[2025-04-16T21:01:12.899+0000] {local_task_job_runner.py:123} INFO - ::group::Pre task execution logs
[2025-04-16T21:01:12.994+0000] {taskinstance.py:2614} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: beer_data_processing.create_fact_table scheduled__2025-04-16T20:00:00+00:00 [queued]>
[2025-04-16T21:01:13.036+0000] {taskinstance.py:2614} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: beer_data_processing.create_fact_table scheduled__2025-04-16T20:00:00+00:00 [queued]>
[2025-04-16T21:01:13.037+0000] {taskinstance.py:2867} INFO - Starting attempt 1 of 6
[2025-04-16T21:01:13.071+0000] {taskinstance.py:2890} INFO - Executing <Task(PythonOperator): create_fact_table> on 2025-04-16 20:00:00+00:00
[2025-04-16T21:01:13.123+0000] {standard_task_runner.py:104} INFO - Running: ['***', 'tasks', 'run', 'beer_data_processing', 'create_fact_table', 'scheduled__2025-04-16T20:00:00+00:00', '--job-id', '782', '--raw', '--subdir', 'DAGS_FOLDER/beer_data_processing_dag.py', '--cfg-path', '/tmp/tmpfh1a3d0k']
[2025-04-16T21:01:13.125+0000] {logging_mixin.py:190} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:70 DeprecationWarning: This process (pid=54446) is multi-threaded, use of fork() may lead to deadlocks in the child.
[2025-04-16T21:01:13.127+0000] {standard_task_runner.py:105} INFO - Job 782: Subtask create_fact_table
[2025-04-16T21:01:13.128+0000] {standard_task_runner.py:72} INFO - Started process 54505 to run task
[2025-04-16T21:01:13.222+0000] {task_command.py:467} INFO - Running <TaskInstance: beer_data_processing.create_fact_table scheduled__2025-04-16T20:00:00+00:00 [running]> on host 3e53738720c8
[2025-04-16T21:01:13.404+0000] {taskinstance.py:3134} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='***' AIRFLOW_CTX_DAG_ID='beer_data_processing' AIRFLOW_CTX_TASK_ID='create_fact_table' AIRFLOW_CTX_EXECUTION_DATE='2025-04-16T20:00:00+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2025-04-16T20:00:00+00:00'
[2025-04-16T21:01:13.407+0000] {logging_mixin.py:190} INFO - Task instance is in running state
[2025-04-16T21:01:13.408+0000] {logging_mixin.py:190} INFO -  Previous state of the Task instance: queued
[2025-04-16T21:01:13.409+0000] {logging_mixin.py:190} INFO - Current task name:create_fact_table state:running start_date:2025-04-16 21:01:12.996840+00:00
[2025-04-16T21:01:13.409+0000] {logging_mixin.py:190} INFO - Dag name:beer_data_processing and current dag run status:running
[2025-04-16T21:01:13.410+0000] {taskinstance.py:732} INFO - ::endgroup::
[2025-04-16T21:01:13.742+0000] {base.py:84} INFO - Retrieving connection 'postgres_conn'
[2025-04-16T21:01:14.531+0000] {logging_mixin.py:190} INFO - Вставлено/оновлено запис: beer_id=67.0, style_id=2.0, brewery_id=60.0
[2025-04-16T21:01:14.537+0000] {logging_mixin.py:190} INFO - Вставлено/оновлено запис: beer_id=677.0, style_id=26.0, brewery_id=143.0
[2025-04-16T21:01:14.544+0000] {logging_mixin.py:190} INFO - Вставлено/оновлено запис: beer_id=2120.0, style_id=77.0, brewery_id=180.0
[2025-04-16T21:01:14.549+0000] {logging_mixin.py:190} INFO - Вставлено/оновлено запис: beer_id=239.0, style_id=8.0, brewery_id=180.0
[2025-04-16T21:01:14.553+0000] {logging_mixin.py:190} INFO - Вставлено/оновлено запис: beer_id=1943.0, style_id=70.0, brewery_id=761.0
[2025-04-16T21:01:14.558+0000] {logging_mixin.py:190} INFO - Вставлено/оновлено запис: beer_id=2019.0, style_id=73.0, brewery_id=761.0
[2025-04-16T21:01:14.564+0000] {logging_mixin.py:190} INFO - Вставлено/оновлено запис: beer_id=2684.0, style_id=99.0, brewery_id=159.0
[2025-04-16T21:01:14.569+0000] {logging_mixin.py:190} INFO - Вставлено/оновлено запис: beer_id=2872.0, style_id=105.0, brewery_id=263.0
[2025-04-16T21:01:14.575+0000] {logging_mixin.py:190} INFO - Вставлено/оновлено запис: beer_id=2974.0, style_id=108.0, brewery_id=348.0
[2025-04-16T21:01:14.582+0000] {logging_mixin.py:190} INFO - Вставлено/оновлено запис: beer_id=3046.0, style_id=111.0, brewery_id=521.0
[2025-04-16T21:01:14.587+0000] {logging_mixin.py:190} INFO - Вставлено/оновлено запис: beer_id=898.0, style_id=34.0, brewery_id=37.0
[2025-04-16T21:01:14.590+0000] {logging_mixin.py:190} INFO - Вставлено/оновлено запис: beer_id=122.0, style_id=4.0, brewery_id=99.0
[2025-04-16T21:01:14.595+0000] {logging_mixin.py:190} INFO - Вставлено/оновлено запис: beer_id=719.0, style_id=27.0, brewery_id=417.0
[2025-04-16T21:01:14.600+0000] {logging_mixin.py:190} INFO - Вставлено/оновлено запис: beer_id=2770.0, style_id=101.0, brewery_id=908.0
[2025-04-16T21:01:14.604+0000] {logging_mixin.py:190} INFO - Вставлено/оновлено запис: beer_id=1264.0, style_id=45.0, brewery_id=596.0
[2025-04-16T21:01:14.610+0000] {logging_mixin.py:190} INFO - Вставлено/оновлено запис: beer_id=1120.0, style_id=42.0, brewery_id=373.0
[2025-04-16T21:01:14.616+0000] {logging_mixin.py:190} INFO - Вставлено/оновлено запис: beer_id=2681.0, style_id=99.0, brewery_id=290.0
[2025-04-16T21:01:14.621+0000] {logging_mixin.py:190} INFO - Вставлено/оновлено запис: beer_id=2336.0, style_id=86.0, brewery_id=417.0
[2025-04-16T21:01:14.628+0000] {logging_mixin.py:190} INFO - Вставлено/оновлено запис: beer_id=516.0, style_id=19.0, brewery_id=331.0
[2025-04-16T21:01:14.633+0000] {logging_mixin.py:190} INFO - Вставлено/оновлено запис: beer_id=1518.0, style_id=55.0, brewery_id=594.0
[2025-04-16T21:01:14.638+0000] {logging_mixin.py:190} INFO - Вставлено/оновлено запис: beer_id=909.0, style_id=34.0, brewery_id=88.0
[2025-04-16T21:01:14.642+0000] {logging_mixin.py:190} INFO - Вставлено/оновлено запис: beer_id=2620.0, style_id=97.0, brewery_id=88.0
[2025-04-16T21:01:14.647+0000] {logging_mixin.py:190} INFO - Вставлено/оновлено запис: beer_id=2829.0, style_id=104.0, brewery_id=108.0
[2025-04-16T21:01:14.650+0000] {logging_mixin.py:190} INFO - Вставлено/оновлено запис: beer_id=970.0, style_id=37.0, brewery_id=35.0
[2025-04-16T21:01:14.654+0000] {logging_mixin.py:190} INFO - Вставлено/оновлено запис: beer_id=1091.0, style_id=41.0, brewery_id=519.0
[2025-04-16T21:01:14.658+0000] {logging_mixin.py:190} INFO - Вставлено/оновлено запис: beer_id=3044.0, style_id=111.0, brewery_id=194.0
[2025-04-16T21:01:14.662+0000] {logging_mixin.py:190} INFO - Вставлено/оновлено запис: beer_id=1747.0, style_id=64.0, brewery_id=94.0
[2025-04-16T21:01:14.666+0000] {logging_mixin.py:190} INFO - Вставлено/оновлено запис: beer_id=929.0, style_id=34.0, brewery_id=239.0
[2025-04-16T21:01:14.670+0000] {logging_mixin.py:190} INFO - Вставлено/оновлено запис: beer_id=1810.0, style_id=66.0, brewery_id=438.0
[2025-04-16T21:01:14.673+0000] {logging_mixin.py:190} INFO - Вставлено/оновлено запис: beer_id=523.0, style_id=20.0, brewery_id=336.0
[2025-04-16T21:01:14.676+0000] {logging_mixin.py:190} INFO - Вставлено/оновлено запис: beer_id=1612.0, style_id=59.0, brewery_id=665.0
[2025-04-16T21:01:14.680+0000] {logging_mixin.py:190} INFO - Вставлено/оновлено запис: beer_id=2140.0, style_id=78.0, brewery_id=647.0
[2025-04-16T21:01:14.682+0000] {logging_mixin.py:190} INFO - Вставлено/оновлено запис: beer_id=781.0, style_id=30.0, brewery_id=37.0
[2025-04-16T21:01:14.686+0000] {logging_mixin.py:190} INFO - Вставлено/оновлено запис: beer_id=2716.0, style_id=100.0, brewery_id=754.0
[2025-04-16T21:01:14.690+0000] {logging_mixin.py:190} INFO - Вставлено/оновлено запис: beer_id=2626.0, style_id=97.0, brewery_id=239.0
[2025-04-16T21:01:14.693+0000] {logging_mixin.py:190} INFO - Вставлено/оновлено запис: beer_id=805.0, style_id=30.0, brewery_id=37.0
[2025-04-16T21:01:14.697+0000] {logging_mixin.py:190} INFO - Вставлено/оновлено запис: beer_id=2567.0, style_id=95.0, brewery_id=305.0
[2025-04-16T21:01:14.701+0000] {logging_mixin.py:190} INFO - Вставлено/оновлено запис: beer_id=2301.0, style_id=84.0, brewery_id=416.0
